Brand,Product Name,Category,Sub-CAT,Branch,Customers,Month,Month No.,year,Sum of Volum(Kg),Number of Box,Sum of Value ($)
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Mashhad,B2C,January,1,2025,58.21384615,12.12788462,74.27820513
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Mashhad,B2W,January,1,2025,2712.276923,565.0576923,3315.005128
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Mashhad,B2B,January,1,2025,212.3076923,44.23076923,257.4230769
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Hamedan,B2C,January,1,2025,206.7092308,43.06442308,258.2333256
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Hamedan,B2C,January,1,2025,44.86153846,9.346153846,57.13435897
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Hamedan,B2C,January,1,2025,30.83076923,6.423076923,39.27692308
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Hamedan,B2C,January,1,2025,48.36923077,10.07692308,61.80512821
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Hamedan,B2W,January,1,2025,460.8,96.0,555.52
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Hamedan,B2W,January,1,2025,993.96,207.075,1214.84
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Hamedan,B2B,January,1,2025,286.5230769,59.69230769,347.7707692
 ,SEVEN YOGURT 5% FAT 120 gr, ,Stirred Yogurt,Arak,,January,1,2025,1.107692308,0.230769231,1.384615385
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2025,5.049230769,1.051923077,6.451794872
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2025,2.972307692,0.619230769,3.797948718
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2025,2.206153846,0.459615385,2.818974359
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2025,3.576923077,0.745192308,4.570512821
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Amol,B2B,January,1,2025,28.61538462,5.961538462,35.07692308
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Amol,B2M,January,1,2025,0.553846154,0.115384615,0.680761217
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,59.615,12.41979167,74.662025
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,353.78,73.70416667,447.5438389
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,223.92,46.65,285.4806
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,191.36,39.86666667,241.5677222
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,198.77,41.41041667,250.9762556
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,2475.6,515.75,2984.473333
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2025,134.62,28.04583333,161.9075
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,774.4,161.3333333,950.1199944
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,265.6,55.33333333,324.6222222
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2025,2.2,0.458333333,2.75
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2M,January,1,2025,14.4,3.0,17.95277778
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2025,22.1,4.604166667,27.09625
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2M,January,1,2025,54.995,11.45729167,70.27138889
Kalleh,SEVEN YOGURT 5% FAT 120 gr,,Stirred Yogurt,Tehran, ,January,1,2025,146.125,30.44270833,180.0163042
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,115.27,24.01458333,143.8407222
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,420.015,87.503125,531.5586222
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,306.805,63.91770833,390.4646111
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,243.485,50.72604167,308.4287222
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,210.68,43.89166667,266.7105556
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,9999.6,2083.25,11708.15166
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2025,124.72,25.98333333,153.2638125
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,370.0,77.08333333,454.0156111
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,301.2,62.75,368.1333333
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2025,0.4,0.083333333,0.5
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2M,January,1,2025,22.38,4.6625,27.6
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2025,180.2,37.54166667,220.15
Kalleh,SEVEN YOGURT 5% FAT 120 gr, ,Stirred Yogurt,Tehran, ,January,1,2025,2.6,0.541666667,3.322222222
Kalleh,SEVEN YOGURT 5% FAT 120 gr,Yogurt,Stirred Yogurt,Tehran,B2M,January,1,2025,229.685,47.85104167,281.2669042
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2M,January,1,2025,-0.010416667,-0.002083333,-0.012554167
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,23.68333333,4.934027778,35.55034833
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,15.86666667,3.305555556,24.01220167
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,13.3,2.770833333,20.256795
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,23.96666667,4.993055556,36.33543667
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,10.0,2.083333333,14.58412
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,23.6,4.916666667,35.79573846
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,15.38461538,3.205128205,23.46153846
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,9.415384615,1.961538462,14.35846154
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,11.58461538,2.413461538,17.66653846
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,70.86153846,14.76282051,101.6629231
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2M,January,1,2025,2.138461538,0.445512821,3.261153846
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Karaj,B2C,January,1,2025,130.6,27.20833333,191.5841077
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Karaj,B2C,January,1,2025,78.30769231,16.31410256,119.2568769
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Karaj,B2C,January,1,2025,62.90769231,13.10576923,95.93423077
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Karaj,B2C,January,1,2025,34.93846154,7.278846154,53.28115385
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Karaj,B2C,January,1,2025,45.35384615,9.448717949,69.12238462
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Karaj,B2B,January,1,2025,11.44615385,2.384615385,17.0922
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Karaj,B2W,January,1,2025,25.84615385,5.384615385,38.17723846
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Karaj,B2W,January,1,2025,901.0923077,187.7275641,1299.074744
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tabriz,B2C,January,1,2025,142.1538462,29.61538462,208.5130154
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tabriz,B2C,January,1,2025,76.01538462,15.83653846,115.4335846
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tabriz,B2C,January,1,2025,57.2,11.91666667,87.23
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tabriz,B2C,January,1,2025,30.76923077,6.41025641,46.92307692
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tabriz,B2C,January,1,2025,29.47692308,6.141025641,44.95230769
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tabriz,B2W,January,1,2025,288.0,60.0,405.6
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tabriz,B2W,January,1,2025,641.3076923,133.6057692,924.5519231
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Arak,B2C,January,1,2025,205.6615385,42.84615385,305.9985231
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Arak,B2C,January,1,2025,51.01538462,10.62820513,77.75341538
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Arak,B2C,January,1,2025,29.63076923,6.173076923,45.18129231
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Arak,B2C,January,1,2025,34.47692308,7.182692308,52.57730769
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Arak,B2W,January,1,2025,432.0,90.0,608.4
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Arak,B2W,January,1,2025,0.184615385,0.038461538,0.266153846
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2C,January,1,2025,122.8615385,25.59615385,185.2021
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2C,January,1,2025,104.3076923,21.73076923,157.7431846
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2C,January,1,2025,83.38461538,17.37179487,127.1193077
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2C,January,1,2025,44.50769231,9.272435897,67.87423077
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2C,January,1,2025,28.43076923,5.923076923,43.35692308
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2W,January,1,2025,1008.0,210.0,1391.199439
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2B,January,1,2025,9.784615385,2.038461538,14.49923077
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2W,January,1,2025,116.6769231,24.30769231,172.4670415
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2W,January,1,2025,1215.876923,253.3076923,1748.892931
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2B,January,1,2025,0.184615385,0.038461538,0.281538462
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2M,January,1,2025,37.63076923,7.83974359,55.18106923
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Shiraz,B2C,January,1,2025,28.38461538,5.913461538,42.44333077
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Shiraz,B2C,January,1,2025,44.81538462,9.336538462,68.12667692
Kalleh,SEVEN YOGURT 5% FAT 400 gr, ,Stirred Yogurt,Shiraz,B2C,January,1,2025,30.04615385,6.259615385,45.74718462
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Shiraz,B2C,January,1,2025,19.56923077,4.076923077,29.75016923
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Shiraz,B2C,January,1,2025,15.69230769,3.269230769,24.03556923
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,January,1,2025,624.0,130.0,878.8
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,January,1,2025,94.70769231,19.73076923,139.8250385
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,January,1,2025,418.7076923,87.23076923,602.0384031
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Shiraz,B2M,January,1,2025,21.04615385,4.384615385,31.13252308
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Ahvaz,B2C,January,1,2025,59.07692308,12.30769231,86.48298462
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Ahvaz,B2C,January,1,2025,709.1230769,147.7339744,1052.247537
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Ahvaz,B2C,January,1,2025,348.9230769,72.69230769,527.7748154
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Ahvaz,B2C,January,1,2025,217.1076923,45.23076923,330.9695769
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Ahvaz,B2C,January,1,2025,178.6615385,37.22115385,271.9520769
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Ahvaz,B2W,January,1,2025,576.0,120.0,799.1284166
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Ahvaz,B2B,January,1,2025,19.01538462,3.961538462,28.33966154
 ,SEVEN YOGURT 5% FAT 400 gr,,Stirred Yogurt,Ahvaz,,January,1,2025,1395.076923,290.6410256,2011.235897
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Ahvaz,B2B,January,1,2025,13.10769231,2.730769231,19.98923077
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2025,189.5692308,39.49358974,281.9926769
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2025,17.53846154,3.653846154,26.74615385
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2025,18.69230769,3.894230769,28.50576923
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2025,24.86153846,5.179487179,37.91384615
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2025,15.67692308,3.266025641,23.90730769
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2W,January,1,2025,1080.0,225.0,1514.322789
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2W,January,1,2025,828.0,172.5,1193.7
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2B,January,1,2025,0.184615385,0.038461538,0.281538462
Kalleh,SEVEN YOGURT 5% FAT 400 gr, ,Stirred Yogurt,Mashhad,B2C,January,1,2025,139.9384615,29.15384615,208.8255231
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Mashhad,B2C,January,1,2025,63.76923077,13.28525641,96.68359231
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Mashhad,B2C,January,1,2025,36.04615385,7.509615385,54.91407692
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Mashhad,B2C,January,1,2025,29.84615385,6.217948718,45.49426923
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Mashhad,B2W,January,1,2025,571.2,119.0,823.48
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Hamedan,B2C,January,1,2025,67.58461538,14.08012821,100.8754654
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Hamedan,B2C,January,1,2025,31.06153846,6.471153846,47.19992308
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Hamedan,B2C,January,1,2025,12.73846154,2.653846154,19.40926154
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Hamedan,B2C,January,1,2025,34.15384615,7.115384615,52.08461538
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Hamedan,B2W,January,1,2025,144.0,30.0,202.8
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Hamedan,B2W,January,1,2025,281.5384615,58.65384615,405.8846154
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Hamedan,B2B,January,1,2025,9.969230769,2.076923077,15.20307692
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2025,0.184615385,0.038461538,0.281538462
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,43.61666667,9.086805556,65.42548833
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,276.8,57.66666667,418.5919125
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,241.15,50.23958333,366.8767792
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,156.4166667,32.58680556,237.4282667
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,139.8333333,29.13194444,212.3132958
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,1210.0,252.0833333,1704.083333
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2025,65.06666667,13.55555556,96.29575
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,461.4666667,96.13888889,681.0871329
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,85.2,17.75,122.83
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2025,0.2,0.041666667,0.305
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2M,January,1,2025,29.38333333,6.121527778,44.20085417
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2025,2.4,0.5,3.66
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2M,January,1,2025,17.28333333,3.600694444,26.35708333
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2M,January,1,2025,95.91666667,19.98263889,141.1598696
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,94.13333333,19.61111111,140.8273364
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,351.5333333,73.23611111,533.2708958
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,296.1833333,61.70486111,450.0142833
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,188.1666667,39.20138889,285.6365667
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2025,147.0166667,30.62847222,222.9025458
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,3535.0,736.4583333,4842.094314
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2025,44.56666667,9.284722222,66.623125
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,125.6,26.16666667,185.37686
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2025,141.8,29.54166667,204.4283333
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2025,0.4,0.083333333,0.61
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2M,January,1,2025,36.8,7.666666667,54.64075
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2025,1.0,0.208333333,1.525
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2M,January,1,2025,5.8,1.208333333,8.845
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2M,January,1,2025,147.6666667,30.76388889,215.0239112
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,February,2,2025,130.725,24.20833333,290.8111042
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,February,2,2025,385.48125,71.38541667,876.5077778
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,February,2,2025,386.8125,71.63194444,887.5937222
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,February,2,2025,289.425,53.59722222,664.5556111
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,February,2,2025,143.2125,26.52083333,328.7959861
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2B,February,2,2025,7.425,1.375,16.395
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2W,February,2,2025,629.775,116.625,1387.010181
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2B,February,2,2025,0.3375,0.0625,0.75
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2M,February,2,2025,221.4375,41.00694444,511.0902778
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2M,February,2,2025,8.2875,1.534722222,19.95138889
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2M,February,2,2025,17.8125,3.298611111,41.69013889
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,February,2,2025,48.69375,9.017361111,110.0439722
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,February,2,2025,25.8,4.777777778,58.93875
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,February,2,2025,11.625,2.152777778,26.66344444
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,February,2,2025,5.025,0.930555556,11.49238889
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2W,February,2,2025,174.15,32.25,338.238
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2W,February,2,2025,11.6625,2.159722222,25.42307556
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2M,February,2,2025,1.725,0.319444444,4.129444444
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2M,February,2,2025,41.25,7.638888889,96.35665
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,February,2,2025,1.66875,0.309027778,3.831944444
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,February,2,2025,1.35,0.25,3.1
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,February,2,2025,0.54375,0.100694444,1.248611111
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,February,2,2025,0.01875,0.003472222,0.043055556
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2M,February,2,2025,4.8375,0.895833333,11.3473
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2W,February,2,2025,9.45,1.75,18.354
